id,name,property_payment_term,credit_limit,is_company,customer,supplier,parent_id,type,use_parent_address,street,street2,zip,city,country_id,phone,mobile,fax,email,category_id/id,website,comment,user_id
res_partner_cust_101,ร้าน ฮะหลี,,,TRUE,TRUE,FALSE,,Default,FALSE,2 ซ.สุขุมวิท62 แขวงบางจาก ,พระโขนง,10260,กรุงเทพฯ,Thailand,02-311-7686,087-993-9199,,,,,,
res_partner_cust_102,บริษัท เฮงรุ่ง จำกัด,,,TRUE,TRUE,FALSE,,Default,FALSE,288 ถนนเจริญพัฒนา บางชัน ,คลองสามวา,10510,กรุงเทพฯ,Thailand,,,,,,,,
res_partner_cust_103,ร้าน เฮียกวง,,,TRUE,TRUE,FALSE,,Default,FALSE,1062/3-5 ซ.อาคารสงเคราะห์1 ถ.สวนพลู แขวงทุ่งมหาเมฆ,สาทร,,กรุงเทพฯ,Thailand,,081-647-3453,,,,,,
res_partner_cust_104,ร้าน เฮียตี๋,,,TRUE,TRUE,FALSE,,Default,FALSE,5 ซ.อ่อนนุช22 ถ.สุขุมวิท77 แขวงพระโขนง ,วัฒนา,10260,กรุงเทพฯ,Thailand,02-332-1252,083-542-4693,,,,,,
res_partner_cust_105,ร้าน เฮียอ้วน,,,TRUE,TRUE,FALSE,,Default,FALSE,586/1 ประชาสงเคราะห์ 4 ถ.ประชาสงเคราะห์,ดินแดง,10400,กรุงเทพฯ,Thailand,,,,,,,,
res_partner_cust_106,ร้าน เฮียใจ๋,,,TRUE,TRUE,FALSE,,Default,FALSE,9/438 โชคชัย4 ซ.50 ลาดพร้าว,ลาดพร้าว,10230,กรุงเทพฯ,Thailand,02-931-4201,086-622-5318,,,,,,
res_partner_cust_107,ร้าน กุ้งช็อป,,,TRUE,TRUE,FALSE,,Default,FALSE,96 ถ.ลาดปลาเค้า เขตอนุสาวรีย์ ,บางเขน,10220,กรุงเทพฯ,Thailand,,081-2977745,,,,,,
res_partner_cust_108,ร้าน กิติภูนผล,,,TRUE,TRUE,FALSE,,Default,FALSE,8/3 ปากซอยทองหล่อ ถ.สุขุมวิท55 แขวงคลองตันเหนือ,คลองเตย,10110,กรุงเทพฯ,Thailand,02-3819786,081-9213075,,,,,,
res_partner_cust_109,ร้าน กิตติวัฒน์พานิช,,,TRUE,TRUE,FALSE,,Default,FALSE,495/2 ถ.สาธุประดิษฐ์ แขวงช่องนนทรี,ยานนาวา,10120,กรุงเทพฯ,Thailand,,086-5861213,,,,,,
res_partner_cust_110,ร้าน กิตติศักดิ์,,,TRUE,TRUE,FALSE,,Default,FALSE,27-27/1 ถนนลาดพร้าวซอย 80 แยก 2 วังทองหลาง,วังทองหลาง,10230,กรุงเทพฯ,Thailand,,,,,,,,
res_partner_cust_111,ร้าน กนก,,,TRUE,TRUE,FALSE,,Default,FALSE,12/54 ซ.ชินเขต2/24 ถ.งามวงศ์วาน แขวงทุ่งสองห้อง,หลักสี่,10210,กรุงเทพฯ,Thailand,02-954-1850,,,,,,,
res_partner_cust_112,ร้าน เกษตรพร,,,TRUE,TRUE,FALSE,,Default,FALSE,2137/3 ตลาดอมรพันธ์  เขตลาดยาว ,จตุจักร,10900,กรุงเทพฯ,Thailand,02-579-8347,,,,,,,
res_partner_cust_113,ร้าน เกียรติพูนสิน,,,TRUE,TRUE,FALSE,,Default,FALSE,1091/13 ซ.จารุรัตน์ ถนนเพชรบุรีตัดใหม่ แขวงราชเทวี,ราชเทวี,10400,กรุงเทพฯ,Thailand,,,,,,,,
res_partner_cust_114,ร้าน กมลชื่น น้ำแข็ง,,,TRUE,TRUE,FALSE,,Default,FALSE,บางเขน,บางเขน,,กรุงเทพฯ,Thailand,02-522-2238,",089-814-5243",,,,,,
res_partner_cust_115,ร้าน กิจไพศาล,,,TRUE,TRUE,FALSE,,Default,FALSE,1046-1048 ซ.แสงทิพย์ ถ.สุขุมวิท แขวงพระโขนง,คลองเตย,10110,กรุงเทพฯ,Thailand,02-391-5016,,,,,,,
res_partner_cust_116,ร้าน เกรียงไกร,,,TRUE,TRUE,FALSE,,Default,FALSE,แผงในตลาดคลองเตย แขวงพระโขนง ,คลองเตย,10260,กรุงเทพฯ,Thailand,,084-752-5916,,,,,,
res_partner_cust_117,ร้าน โกดังข้าวสาร,,,TRUE,TRUE,FALSE,,Default,FALSE,53/11 หมู่ 7 ซ.วัดเกาะ ถนนพหลโยธิน 54/1 แยก 4,สายไหม,10220,กรุงเทพฯ,Thailand,,,,,,,,
res_partner_cust_118,ร้าน โกอี๊ด,,,TRUE,TRUE,FALSE,,Default,FALSE,26/31 ม.2 ถ.พหลโยธิน54/1 ต.คลองถนน ,สายไหม,10220,กรุงเทพฯ,Thailand,,087-597-6757,,,,,,
res_partner_cust_119,บริษัท คีตา เรสทัวรอง จำกัด,,,TRUE,TRUE,FALSE,,Default,FALSE,214 ถนนสุขุมวิท แขวงคลองเตย ,คลองเตย,10110,กรุงเทพฯ,Thailand,,,,,,,,
res_partner_cust_120,ร้าน เคี่ยงกี่,,,TRUE,TRUE,FALSE,,Default,FALSE,1821/1 ถ.สุขุมวิท ตลาดพระโขนง แขวงพระโขนง ,คลองเตย,10110,กรุงเทพฯ,Thailand,02-392-5110,,,,,,,
res_partner_cust_121,หจก. ไฟว แคร็บ,,,TRUE,TRUE,FALSE,,Default,FALSE,57 ถ.สว่าง มหาพฤฒาราม บางรัก,บางรัก,,กรุงเทพฯ,Thailand,02-2663626,,,,,,,
res_partner_cust_122,ร้าน เจริญพาณิชย์,,,TRUE,TRUE,FALSE,,Default,FALSE,35 ถ.สุขุมวิท57 แขวงคลองตันเหนือ,วัฒนา,,กรุงเทพฯ,Thailand,02-291-3060,,,,,,,
res_partner_cust_123,ร้าน เจริญกิจ,,,TRUE,TRUE,FALSE,,Default,FALSE,163/6  แขวงพระโขนง ,คลองเตย,,กรุงเทพฯ,Thailand,02-392-0151,,,,,,,
res_partner_cust_124,ร้าน เจริญพานิช,,,TRUE,TRUE,FALSE,,Default,FALSE,363/184 ซ.พหลโยธิน52 ถ.พหลโยธิน คลองถนน,สายไหม,10220,กรุงเทพฯ,Thailand,02-521-3643,084-141-8828,,,,,,
res_partner_cust_125,ร้าน จ.รุ่งเรือง,,,TRUE,TRUE,FALSE,,Default,FALSE,2/33-34 ซ.โรงหนังอุดมสุข ตลาดอุดมสุข บางนา,บางนา,10110,กรุงเทพฯ,Thailand,,086-8972077,,,,,,
res_partner_cust_126,ร้าน เจษฎา,,,TRUE,TRUE,FALSE,,Default,FALSE,12/21 ถ.พหลโยธิน48 แขวงอนุสาวรีย์ ,บางเขน,10900,กรุงเทพฯ,Thailand,02-521-7675,086-332-1021,,,,,,
res_partner_cust_127,ร้าน เจี๊ยบ,,,TRUE,TRUE,FALSE,,Default,FALSE,41/3 ถ.วิภาวดีรังสิต ซ.วิภาวดีรังสิต16/9 จอมพล,จัตุจักร,10900,กรุงเทพฯ,Thailand,02-691-4864,081-933-8249,,,,,,
res_partner_cust_128,ร้าน เจ้ม้อ,,,TRUE,TRUE,FALSE,,Default,FALSE,201/15 ถ.พหลโยธิน54/1 แขวงคลองถนน ,สายไหม,10220,กรุงเทพฯ,Thailand,02-974-8008,,,,,,,
res_partner_cust_129,ร้าน เจ๊จู,,,TRUE,TRUE,FALSE,,Default,FALSE,10/25 ม.2 ถ.พหลโยธิน54/1 ต.คลองถนน,สายไหม,10220,กรุงเทพฯ,Thailand,02-531-9920,,,,,,,
res_partner_cust_130,บริษัท โชคทวีเทรดดิ้ง จำกัด,,,TRUE,TRUE,FALSE,,Default,FALSE,20 หมู่17 ต.ราชาเทวะ ,บางพลี,,สมุทรปราการ,Thailand,02-727-8890-1,,,,,,,
res_partner_cust_131,ร้าน ชนิดาพร,,,TRUE,TRUE,FALSE,,Default,FALSE,477 ถ.สุทธิสาร ห้วยขวาง ,ห้วยขวาง,10310,กรุงเทพฯ,Thailand,02-277-9605,,,,,,,
res_partner_cust_132,คุณ ชัดชัย ถนอมสุขสินชัย,,,TRUE,TRUE,FALSE,,Default,FALSE,159/48 ซ.ปลูกจิตต์ แขวงลุมพินี ,ปทุมวัน,10330,กรุงเทพฯ,Thailand,02-6542397-8,,,,,,,
res_partner_cust_133,ร้าน ชัยวัฒนา,,,TRUE,TRUE,FALSE,,Default,FALSE,501/4 ถนนนางลิ้นจี่ แขวงช่องนนทรี,ยานนาวา,,กรุงเทพฯ,Thailand,02-285-2684,,,,,,,
res_partner_cust_134,บริษัท ซากาวะ เอ็กซ์เพรส ไทยคอนเทนเนอร์ฯ,,,TRUE,TRUE,FALSE,,Default,FALSE,138 หมู่5 ถ.ติวานนท์ ต.บางกะดี,เมือง,12000,ปทุมธานี,Thailand,02-501-1281-8,,,,,,,
res_partner_cust_135,ร้าน เซ่งเล้ง,,,TRUE,TRUE,FALSE,,Default,FALSE,499/29-30-31-32 ซ.เพิ่มสิน8 ถ.เพิ่มสิน ข.คลองถนน,สายไหม,10220,กรุงเทพฯ,Thailand,02-974-7410,,,,,,,
res_partner_cust_136,บริษัท ไดนามิค ลอจิสติกส์ จำกัด,,,TRUE,TRUE,FALSE,,Default,FALSE,283 อาคารสีบุญเรือง 1 ชั้น4 ถ.สีลม แขวงสีลม,บางรัก,10500,กรุงเทพฯ,Thailand,02-648-2310,,,,,,,
res_partner_cust_137,ร้าน ดารัตน์(เฮียตุ๊),,,TRUE,TRUE,FALSE,,Default,FALSE,2717/3 ถ.พระราม4 แขวงคลองเตย,คลองเตย,10110,กรุงเทพฯ,Thailand,02-258-1122,,,,,,,
res_partner_cust_138,ร้าน ต.เจริญ,,,TRUE,TRUE,FALSE,,Default,FALSE,99/106 ตลาดประชานิเวศน์1 ต.ลาดยาว ,จตุจักร,10900,กรุงเทพฯ,Thailand,02-954-2740,,,,,,,
res_partner_cust_139,ร้าน ต.เมืองทอง,,,TRUE,TRUE,FALSE,,Default,FALSE,161 ถ.อ่อนนุช แขวงประเวศ,ประเวศ,10260,กรุงเทพฯ,Thailand,02-7216270,081-2073686,,,,,,
res_partner_cust_140,หจก. ตั้งซุ่นหลี,,,TRUE,TRUE,FALSE,,Default,FALSE,141/5 ถนนรามอินทรา แขวงอนุเสาวรีย์,บางเขน,,กรุงเทพฯ,Thailand,02-9708004-5,081-843-1944,,,,,,
res_partner_cust_141,ร้าน ตั้งง่วนกี่,,,TRUE,TRUE,FALSE,,Default,FALSE,156 ถ.สันติภาพ เขตป้อมปราบฯ ,ป้อมปราบฯ,,กรุงเทพฯ,Thailand,02-222-9997,,,,,,,
res_partner_cust_142,ร้าน ตุ๊กตา,,,TRUE,TRUE,FALSE,,Default,FALSE,31/103 ถ.งามวงศ์วาน แขวงทุ่งสองห้อง ,หลักสี่,10210,กรุงเทพฯ,Thailand,,,,,,,,
res_partner_cust_143,คุณ ทัศนัย,,,TRUE,TRUE,FALSE,,Default,FALSE,,,,กรุงเทพฯ,Thailand,,,,,,,,
res_partner_cust_144,ร้าน ไทยพาณิชย์,,,TRUE,TRUE,FALSE,,Default,FALSE,7 ซ.บ้านกล้วยเหนือ แขวงทองหล่อ,พระโขนง,10110,กรุงเทพฯ,Thailand,02-391-3060,,,,,,,
res_partner_cust_145,ร้าน ทรัพย์เพิ่มพูน,,,TRUE,TRUE,FALSE,,Default,FALSE,2137/13-15 ตลาดอมรพันธ์ (ม.เกษตร) ต.ลาดยาว,จตุจักร,10900,กรุงเทพฯ,Thailand,02-579-3027,,,,,,,
res_partner_cust_146,ร้าน ทวีชัย,,,TRUE,TRUE,FALSE,,Default,FALSE,1056/7 ถ.จันทร์ ซ.วัดไผ่เงิน บางโคล่,บางคอแหลม,10120,กรุงเทพฯ,Thailand,02-211-2500,081-4251968,,,,,,
res_partner_cust_147,ร้าน นงลักษณ์,,,TRUE,TRUE,FALSE,,Default,FALSE,ซ.ปรีดีพนมยงค์26 สุขุมวิท71 แขวงคลองเตยเหนือ,วัฒนา,10110,กรุงเทพฯ,Thailand,02-711-1962,081-641-2748,,,,,,
res_partner_cust_148,ร้าน นัฐนัน,,,TRUE,TRUE,FALSE,,Default,FALSE,201/48 ซ.วัดเกาะ ต.คลองถนน,สายไหม,10220,กรุงเทพฯ,Thailand,02-9748571,083-2288859,,,,,,
res_partner_cust_149,ร้าน น้องรัก,,,TRUE,TRUE,FALSE,,Default,FALSE,103 ซ.สรณคมน์2 ถ.สรงประภา แขวงสีกัน ,ดอนเมือง,10210,กรุงเทพฯ,Thailand,02-292-7028,,,,,,,
res_partner_cust_150,ร้าน น้ำฝน,,,TRUE,TRUE,FALSE,,Default,FALSE,252/15 ซ.2/1 ถ.สุขุมวิท 77 แขวงพระโขนง,วัฒนา,10260,กรุงเทพฯ,Thailand,02-3117461,,,,,,,
res_partner_cust_151,ร้าน บัญฑิตา,,,TRUE,TRUE,FALSE,,Default,FALSE,50/613 ถ.สุขุมวิท105 ซ.ลาซาล35-37 แขวงบางนา,บางนา,10260,กรุงเทพฯ,Thailand,,083-9839226,,,,,,
res_partner_cust_152,บริษัท บางบอน ซูปเปอร์เซ็นเตอร์ จำกัด,,,TRUE,TRUE,FALSE,,Default,FALSE,24/7 หมู่ 9 ถนนสุขาภิบาล 1 แขวงบางบอน ,บางบอน,10510,กรุงเทพฯ,Thailand,,,,,,,,
res_partner_cust_153,หจก. บางบอนค้าส่ง,,,TRUE,TRUE,FALSE,,Default,FALSE,50/105 หมู่9 ถ.สุขาภิบาล1 แขวงบางบอน ,บางบอน,10510,กรุงเทพฯ,Thailand,02-415-0681,,,,,,,
res_partner_cust_154,คุณ บุญทอง วงศ์ปิยนันทกุล,,,TRUE,TRUE,FALSE,,Default,FALSE,2007/97 ถ.ประชาสงเคราะห์ แขวงดินแดง ,ดินแดง,,กรุงเทพฯ,Thailand,02-277-9982,,,,,,,
res_partner_cust_155,ร้าน บุญสิทธ์,,,TRUE,TRUE,FALSE,,Default,FALSE,67/77 ซ.อมร ถ.เชื้อเพลิง ช่องนนทรี ,ยานนาวา,10120,กรุงเทพฯ,Thailand,02-240-1163,081-4458206,,,,,,
res_partner_cust_156,คุณ บุญเรือน นพรัตน์ศิริ,,,TRUE,TRUE,FALSE,,Default,FALSE,42/13 ถ.ประชาสงเคราะห์ แขวงดินแดง,ดินแดง,,กรุงเทพฯ,Thailand,"02-644-1967,02-245-1147",,,,,,,
res_partner_cust_157,ร้าน เบลล์,,,TRUE,TRUE,FALSE,,Default,FALSE,98/7 ตลาดวัดตะกล่ำ ซ.เฉลิมพระเกียรติ24 หนองบอน,ประเวศ,10250,กรุงเทพฯ,Thailand,02-398-7539,,,,,,,
